Rk,Player,Pos,Squad,Age,Club,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PlayerID,AstPer90,G+APer90,GlsPer90,G-PKPer90,G+A-PKPer90,SecondPos
957,Manuel Ugarte,MF,uy Uruguay,25.0,1.eng Manchester Utd,2001.0,3.0,3.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c9817014,0.0,0.0,0.0,0.0,0.0,N/A
958,Deniz Undav,FW,de Germany,29.0,1.de Stuttgart,1996.0,4.0,1.0,151.0,1.7,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,dd549382,1.19,2.98,1.79,1.79,2.98,N/A
959,Dayot Upamecano,DF,fr France,27.0,1.de Bayern Munich,1998.0,8.0,7.0,660.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,d248cd8f,0.14,0.14,0.0,0.0,0.14,N/A
960,Jakhongir Urozov,DF,uz Uzbekistan,22.0,1.uz FK Dinamo Samarqand,2004.0,2.0,1.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71210bed,0.0,0.0,0.0,0.0,0.0,N/A
961,Oston Urunov,MF,uz Uzbekistan,25.0,1.ir Persepolis,2000.0,2.0,1.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56521adf,0.0,0.0,0.0,0.0,0.0,N/A
962,Can Uzun,MF,tr Türkiye,20.0,1.de Frankfurt,2005.0,2.0,0.0,38.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1d0b134a,2.37,2.37,0.0,0.0,2.37,N/A
963,Enner Valencia,FW,ec Ecuador,36.0,1.mx Pachuca,1989.0,4.0,4.0,287.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fb485406,0.0,0.0,0.0,0.0,0.0,N/A
964,Yan Valery,DF,tn Tunisia,27.0,1.ch Young Boys,1999.0,3.0,3.0,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531a4aa8,0.0,0.0,0.0,0.0,0.0,N/A
965,Federico Valverde,MF,uy Uruguay,27.0,1.es Real Madrid,1998.0,3.0,3.0,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0959c2a2,0.0,0.0,0.0,0.0,0.0,N/A
966,Virgil van Dijk,DF,nl Netherlands,34.0,1.eng Liverpool,1991.0,4.0,4.0,390.0,4.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,e06683ca,0.23,0.46,0.23,0.23,0.46,N/A
967,Hans Vanaken,MF,be Belgium,33.0,1.be Club Brugge,1992.0,6.0,3.0,319.0,3.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,392a7aea,0.56,0.85,0.28,0.28,0.85,N/A
968,Guillermo Varela,DF,uy Uruguay,33.0,1.br Flamengo,1993.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5c961282,0.0,0.0,0.0,0.0,0.0,N/A
969,Hélio Varela,FW,cv Cabo Verde,24.0,1.il Maccabi Tel Aviv,2002.0,3.0,0.0,104.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,91c99fec,0.0,0.87,0.87,0.87,0.87,N/A
970,Camilo Vargas,GK,co Colombia,37.0,1.mx Atlas,1989.0,5.0,5.0,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004e3d0f,0.0,0.0,0.0,0.0,0.0,N/A
971,Obed Vargas,MF,mx Mexico,20.0,1.es Atlético Madrid,2005.0,3.0,0.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9cc1fde4,0.0,0.0,0.0,0.0,0.0,N/A
972,Ruben Vargas,MF,ch Switzerland,27.0,1.es Sevilla,1998.0,6.0,3.0,284.0,3.2,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,6ecbddf6,0.32,0.95,0.63,0.63,0.95,N/A
973,Nikola Vasilj,GK,ba Bosnia–Herz,30.0,1.de St Pauli,1995.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f038585f,0.0,0.0,0.0,0.0,0.0,N/A
974,Johan Vásquez,DF,mx Mexico,27.0,1.it Genoa,1998.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5eaed77a,0.0,0.0,0.0,0.0,0.0,N/A
975,Alexis Vega,FW,mx Mexico,28.0,1.mx Toluca,1997.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f40f4c38,0.0,0.0,0.0,0.0,0.0,MF
976,Renato Veiga,DF,pt Portugal,22.0,1.es Villarreal,2003.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,fc8fcbd1,0.0,0.0,0.0,0.0,0.0,N/A
977,Gustavo Velásquez,DF,py Paraguay,35.0,1.py Cerro Porteño,1991.0,5.0,2.0,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b99b4cf5,0.0,0.0,0.0,0.0,0.0,N/A
978,Nishan Velupillay,MF,au Australia,25.0,1.au Melb. Victory,2001.0,2.0,1.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40cb6b33,0.0,0.0,0.0,0.0,0.0,N/A
979,Micky van de Ven,DF,nl Netherlands,25.0,1.eng Tottenham,2001.0,3.0,3.0,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8fe2a392,0.0,0.0,0.0,0.0,0.0,MF
980,Bart Verbruggen,GK,nl Netherlands,23.0,1.eng Brighton,2002.0,4.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cf134113,0.0,0.0,0.0,0.0,0.0,N/A
981,Matías Viña,DF,uy Uruguay,28.0,1.br Flamengo,1997.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08eb3b58,0.0,0.0,0.0,0.0,0.0,N/A
982,Federico Viñas,FW,uy Uruguay,27.0,1.es Oviedo,1998.0,3.0,2.0,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d30c7094,0.0,0.0,0.0,0.0,0.0,N/A
983,Denis Višinský,FW,cz Czechia,23.0,1.cz Viktoria Plzeň,2003.0,1.0,1.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d5aac0e9,0.0,0.0,0.0,0.0,0.0,N/A
984,Pedro Vite,MF,ec Ecuador,24.0,1.mx UNAM,2002.0,4.0,4.0,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9c146b36,0.25,0.25,0.0,0.0,0.25,N/A
985,Vitinha,MF,pt Portugal,26.0,1.fr PSG,2000.0,5.0,5.0,376.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3b029691,0.0,0.0,0.0,0.0,0.0,N/A
986,Nikola Vlašić,MF,hr Croatia,28.0,1.it Torino,1997.0,3.0,2.0,189.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,aa8e289e,0.0,0.48,0.48,0.48,0.48,N/A
987,Cristian Volpato,MF,au Australia,22.0,1.it Sassuolo,2003.0,3.0,2.0,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72f87f25,0.0,0.0,0.0,0.0,0.0,N/A
988,Vozinha,GK,cv Cabo Verde,40.0,2.pt Chaves,1986.0,4.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dc04ac24,0.0,0.0,0.0,0.0,0.0,N/A
989,Francis de Vries,DF,nz New Zealand,31.0,1.au Auckland FC,1994.0,2.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90a63dda,0.0,0.0,0.0,0.0,0.0,N/A
990,Luka Vušković,DF,hr Croatia,19.0,1.de Hamburger SV,2007.0,1.0,1.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fd6bdbce,0.0,0.0,0.0,0.0,0.0,N/A
991,Elye Wahi,FW,ci Côte d'Ivoire,23.0,1.fr Nice,2003.0,3.0,1.0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0d7b6576,0.0,0.0,0.0,0.0,0.0,N/A
992,Aaron Wan-Bissaka,DF,cd Congo DR,28.0,1.eng West Ham,1997.0,4.0,4.0,354.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e525177,0.0,0.0,0.0,0.0,0.0,N/A
993,Paul Wanner,MF,at Austria,20.0,1.nl PSV,2005.0,4.0,2.0,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cb64672e,0.0,0.0,0.0,0.0,0.0,N/A
994,Tsuyoshi Watanabe,DF,jp Japan,29.0,1.nl Feyenoord,1997.0,2.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d5f5955a,0.0,0.0,0.0,0.0,0.0,N/A
995,Cecilio Waterman,FW,pa Panama,35.0,1.cl U Concepción,1991.0,2.0,1.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddd5637f,0.0,0.0,0.0,0.0,0.0,N/A
996,Ollie Watkins,FW,eng England,30.0,1.eng Aston Villa,1995.0,2.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aed3a70f,0.0,0.0,0.0,0.0,0.0,MF
997,Timothy Weah,MF,us United States,26.0,1.fr Marseille,2000.0,2.0,1.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8eec784d,0.0,0.0,0.0,0.0,0.0,N/A
998,Wout Weghorst,FW,nl Netherlands,33.0,1.nl Ajax,1992.0,1.0,0.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c4e87b8b,0.0,0.0,0.0,0.0,0.0,N/A
999,Jacob Widell Zetterström,GK,se Sweden,27.0,2.eng Derby County,1998.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ac5120d8,0.0,0.0,0.0,0.0,0.0,N/A
1000,Silvan Widmer,DF,ch Switzerland,33.0,1.de Mainz 05,1993.0,5.0,1.0,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f68b64fc,0.0,0.0,0.0,0.0,0.0,N/A
1001,Iñaki Williams,MF,gh Ghana,31.0,1.es Athletic Club,1994.0,2.0,2.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6a99e0b1,0.0,0.0,0.0,0.0,0.0,FW
1002,Nico Williams,MF,es Spain,23.0,1.es Athletic Club,2002.0,6.0,0.0,113.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,afdc14d7,0.8,0.8,0.0,0.0,0.8,N/A
1003,Ronwen Williams,GK,za South Africa,34.0,1.za Sundowns,1992.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a66cc153,0.0,0.0,0.0,0.0,0.0,N/A
1004,Patrick Wimmer,FW,at Austria,25.0,1.de Wolfsburg,2001.0,2.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cb11b429,0.0,0.0,0.0,0.0,0.0,MF
1005,Florian Wirtz,MF,de Germany,23.0,1.eng Liverpool,2003.0,4.0,4.0,361.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,e7fcf289,0.75,0.75,0.0,0.0,0.75,N/A
1006,Yoane Wissa,FW,cd Congo DR,29.0,1.eng Newcastle,1996.0,4.0,4.0,360.0,4.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,2500cef9,0.0,0.75,0.75,0.5,0.5,N/A
1007,Axel Witsel,DF,be Belgium,37.0,1.es Girona,1989.0,2.0,0.0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5dfc6ad5,0.0,0.0,0.0,0.0,0.0,MF
1008,Nick Woltemade,FW,de Germany,24.0,1.eng Newcastle,2002.0,1.0,0.0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7ca196eb,0.0,0.0,0.0,0.0,0.0,MF
1009,Chris Wood,FW,nz New Zealand,34.0,1.eng Nottingham,1991.0,3.0,3.0,270.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4e9a0555,0.67,0.67,0.0,0.0,0.67,N/A
1010,Haji Wright,FW,us United States,28.0,2.eng Coventry City,1998.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91cd37b7,0.0,0.0,0.0,0.0,0.0,MF
1011,Granit Xhaka,MF,ch Switzerland,33.0,1.eng Sunderland,1992.0,6.0,6.0,600.0,6.7,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,e61b8aee,0.0,0.15,0.15,0.0,0.0,N/A
1012,Kevin Yakob,MF,iq Iraq,25.0,1.dk AGF,2000.0,1.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18d3b8df,0.0,0.0,0.0,0.0,0.0,N/A
1013,Lamine Yamal,MF,es Spain,18.0,1.es Barcelona,2007.0,8.0,7.0,614.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,82ec26c1,0.0,0.15,0.15,0.15,0.15,FW
1014,Yannick,MF,cv Cabo Verde,30.0,2.pt Farense,1995.0,2.0,0.0,32.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6246aa55,2.81,2.81,0.0,0.0,2.81,N/A
1015,Gessime Yassine,MF,ma Morocco,20.0,1.fr Strasbourg,2005.0,3.0,0.0,80.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,f5ccae19,0.0,1.13,1.13,1.13,1.13,N/A
1016,John Yeboah,MF,ec Ecuador,25.0,2.it Venezia,2000.0,4.0,4.0,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8dfdc6c3,0.0,0.0,0.0,0.0,0.0,N/A
1017,Tete Yengi,FW,au Australia,25.0,1.jp Machida Zelvia,2000.0,2.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1c215c70,0.0,0.0,0.0,0.0,0.0,N/A
1018,Kenan Yıldız,MF,tr Türkiye,21.0,1.it Juventus,2005.0,3.0,2.0,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d8cda243,0.0,0.0,0.0,0.0,0.0,N/A
1019,Caleb Yirenkyi,MF,gh Ghana,20.0,1.dk Nordsjælland,2006.0,4.0,3.0,264.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,d40ce7b0,0.0,0.34,0.34,0.34,0.34,N/A
1020,Seol Young-woo,MF,kr Korea Republic,27.0,1.rs Red Star,1998.0,3.0,3.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e577e1d,0.0,0.0,0.0,0.0,0.0,N/A
1021,Manaf Younis,DF,iq Iraq,29.0,1.iq Al-Shorta,1996.0,1.0,0.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b798826e,0.0,0.0,0.0,0.0,0.0,N/A
1022,Aria Yousefi,MF,ir IR Iran,24.0,1.ir Sepahan,2002.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fd069512,0.0,0.0,0.0,0.0,0.0,N/A
1023,Ali Yousif,FW,iq Iraq,30.0,1.iq Al-Talaba,1996.0,1.0,0.0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943fd50a,0.0,0.0,0.0,0.0,0.0,N/A
1024,İsmail Yüksek,MF,tr Türkiye,27.0,1.tr Fenerbahçe,1999.0,2.0,2.0,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6c5af908,0.0,0.0,0.0,0.0,0.0,N/A
1025,Utkir Yusupov,GK,uz Uzbekistan,35.0,1.uz Navbahor,1991.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31caffaf,0.0,0.0,0.0,0.0,0.0,N/A
1026,Warren Zaïre-Emery,MF,fr France,20.0,1.fr PSG,2006.0,2.0,1.0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6b9960cf,0.0,0.0,0.0,0.0,0.0,N/A
1027,Denis Zakaria,DF,ch Switzerland,29.0,1.fr Monaco,1996.0,4.0,4.0,357.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,384d58d9,0.0,0.0,0.0,0.0,0.0,N/A
1028,Jaroslav Zelený,MF,cz Czechia,33.0,1.cz Sparta Prague,1992.0,2.0,1.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bc647827,0.0,0.0,0.0,0.0,0.0,N/A
1029,Alejandro Zendejas,FW,us United States,28.0,1.mx América,1998.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d717b80e,0.0,0.0,0.0,0.0,0.0,MF
1030,Besfort Zeneli,MF,se Sweden,23.0,1.be Union SG,2002.0,2.0,0.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6be253bf,0.0,0.0,0.0,0.0,0.0,N/A
1031,Ramiz Zerrouki,MF,dz Algeria,28.0,1.nl Twente,1998.0,3.0,2.0,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,c762b1a6,0.0,0.0,0.0,0.0,0.0,N/A
1032,Luca Zidane,GK,dz Algeria,28.0,2.es Granada,1998.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c818c4d9,0.0,0.0,0.0,0.0,0.0,N/A
1033,Mostafa Ziko,FW,eg Egypt,29.0,1.eg Pyramids FC,1997.0,5.0,5.0,370.0,4.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,68ff8437,0.24,0.73,0.49,0.49,0.73,MF
1034,David Zima,DF,cz Czechia,25.0,1.cz Slavia Prague,2000.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,acf7e795,0.0,0.0,0.0,0.0,0.0,N/A
1035,Zizo,MF,eg Egypt,30.0,1.eg Al Ahly,1996.0,4.0,0.0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c6415ba9,0.0,0.0,0.0,0.0,0.0,N/A
1036,Martín Zubimendi,MF,es Spain,27.0,1.eng Arsenal,1999.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ee0dd59,0.0,0.0,0.0,0.0,0.0,N/A
1037,Themba Zwane,FW,za South Africa,36.0,1.za Sundowns,1989.0,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c6f21aa8,0.0,0.0,0.0,0.0,0.0,MF
1038,Martin Ødegaard,MF,no Norway,27.0,1.eng Arsenal,1998.0,5.0,5.0,470.0,5.2,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,79300479,0.77,0.77,0.0,0.0,0.77,N/A
1039,Leo Østigård,DF,no Norway,26.0,1.it Genoa,1999.0,5.0,1.0,146.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,b35a7399,0.0,0.62,0.62,0.62,0.62,N/A
